SCC,num,specise,PSO4,PNO3,PEC,POC,PMFINE,
30201103,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30201104,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30201105,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30201106,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30201199,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30201621,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30201631,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30201641,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30201901,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30201913,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30201919,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30201920,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30201927,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30201949,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30201950,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30202101,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30203404,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30203405,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30203407,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30203424,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30203506,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30203530,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30203812,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30204201,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30282001,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30282501,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30282503,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30282504,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30282599,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30300004,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30300332,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30300333,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30300335,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30300336,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30300341,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30300342,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30300343,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30300344,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30300352,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30388805,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30480001,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30500132,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30500133,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30500210,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30500306,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30500361,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30500830,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30500831,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30501710,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30503604,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30503605,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30503606,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30510408,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30600506,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30600510,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30600511,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30600514,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30600516,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30600517,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30600518,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30600519,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30600520,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30600521,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30600603,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30600803,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30600806,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30600807,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30600902,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30601402,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30601602,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30601603,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30601604,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30602001,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30622006,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30622203,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30622206,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30622406,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30630006,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30630007,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30700107,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30700111,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30700112,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30700116,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30700117,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30700120,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30700212,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30700511,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30700530,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30700541,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30700543,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30700584,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30700699,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30700763,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30700769,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30700789,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30701430,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30800109,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30800110,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30800732,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30880001,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30901607,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30980001,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
30982001,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
31000101,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
31000103,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
31000104,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
31000105,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
31000107,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
31000108,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
31000123,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
31000124,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
31000125,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
31000126,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
31000127,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
31000129,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
31000130,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
31000132,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
31000140,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
31000146,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
31000223,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
31000224,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
31000225,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
31000226,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
31000229,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
31000230,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
31000231,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
31000306,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
31000309,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
31000311,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
31000321,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
31000322,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
31000323,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
31000501,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
31000502,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
31000503,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
31000506,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
31088803,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
31088804,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
31088805,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
31100299,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
31301001,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
31303062,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
31303063,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
31306520,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
31380001,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
31382002,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
31401504,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
31401513,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
31401518,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
31401525,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
31401553,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
31401563,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
31401570,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
31480001,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
31482599,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
31502002,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
31502003,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
31502088,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
31505001,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
31505002,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
31505003,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
31605003,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
31612001,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
31612003,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
31613002,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
31615003,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
33000202,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
33000213,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
33000302,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
33088805,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
39000399,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
39090001,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
39090005,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
39090006,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
39090007,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
39090008,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
39090009,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
39090010,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
39090011,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
39091003,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
39091004,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
39091007,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
39091008,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
39091012,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
39092051,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
39092052,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
39092055,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
39990022,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40100105,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40100113,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40100146,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40100203,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40100204,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40100207,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40100209,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40100215,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40100221,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40100223,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40100224,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40100225,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40100236,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40100253,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40100254,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40100257,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40100258,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40100259,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40100302,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40100305,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40100310,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40100336,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40100401,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40100499,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40100550,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40188804,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40200872,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40200908,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40200911,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40200913,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40200915,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40200916,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40200926,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40200927,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40200929,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40200931,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40201111,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40201112,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40201115,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40201121,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40201320,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40201402,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40201403,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40201502,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40201604,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40201605,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40201624,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40201632,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40201703,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40201704,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40201705,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40201706,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40201729,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40201733,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40201736,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40201738,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40201803,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40201804,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40201807,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40202014,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40202023,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40202032,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40202104,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40202105,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40202110,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40202204,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40202207,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40202208,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40202211,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40202213,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40202229,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40202239,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40202280,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40202405,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40202512,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40202524,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40202535,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40202603,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40204020,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40204021,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40204121,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40204130,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40204150,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40204161,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40204321,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40204435,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40204442,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40204521,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40204530,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40204760,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40206031,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40206034,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40206050,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40282001,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40282501,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40282599,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40288804,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40288821,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40290012,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40300104,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40300109,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40300111,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40300112,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40300113,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40300115,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40300116,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40300151,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40300153,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40300156,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40300157,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40300161,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40300201,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40300202,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40300203,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40300204,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40300207,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40300208,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40300209,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40300210,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40300212,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40300216,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40300299,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40300302,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40301006,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40301017,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40301024,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40301025,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40301026,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40301027,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40301029,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40301065,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40301068,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40301075,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40301078,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40301079,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40301112,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40301116,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40301119,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40301120,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40301125,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40301129,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40301133,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40301134,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40301135,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40301140,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40301142,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40301143,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40301144,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40301145,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40301150,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40301153,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40301154,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40301155,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40301168,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40301178,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40301180,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40301181,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40301182,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40301201,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40301202,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
40301203,92052,PM2_5,0.0551,0.0016,0.0441,0.0877,0.8115,1
